2359	1476	128	1
5638	1476	128	-1
3928	1063	20	1
3928	6581	20	-1
2053	4245	136	1
2053	4245	15	-1
3378	2649	11	1
9869	2649	11	-1
9056	1068	23	1
9056	10054	23	-1
2260	618	118	1
2260	618	135	-1
2151	5102	124	1
1739	5102	124	-1
3433	269	184	1
3433	2148	184	-1
2457	334	63	1
2457	334	399	-1
1023	2418	12	1
5193	2418	12	-1
2482	6707	260	1
3193	6707	260	-1
9155	269	184	1
9155	269	169	-1
8340	240	81	1
240	240	81	-1
3682	2098	38	1
3682	6303	38	-1
6575	41	20	1
6575	41	48	-1
859	1008	113	1
7929	1008	113	-1
35	2058	337	1
35	6323	337	-1
7384	9219	53	1
7384	9219	1	-1
6833	2748	63	1
4245	2748	63	-1
8241	399	157	1
8241	13188	157	-1
1331	546	20	1
1331	546	48	-1
8401	5124	142	1
10936	5124	142	-1
6458	4280	202	1
6458	6593	202	-1
4580	653	15	1
4580	653	136	-1
7738	909	164	1
5432	909	164	-1
9164	3380	172	1
9164	8544	172	-1
1279	104	151	1
1279	104	204	-1
4273	8385	38	1
5762	8385	38	-1
10406	3110	307	1
4742	3110	307	-1
611	58	48	1
611	58	445	-1
5035	5868	52	1
5035	11613	52	-1
653	5928	86	1
6133	5928	86	-1
6490	6197	236	1
6490	6197	933	-1
6714	2667	52	1
6714	13619	52	-1
1483	58	84	1
8246	58	84	-1
1693	6543	138	1
1693	6543	272	-1
393	8382	58	1
393	12172	58	-1
3341	1747	133	1
1747	1747	133	-1
506	176	247	1
506	176	335	-1
1518	274	11	1
1518	5828	11	-1
11199	11143	105	1
2812	11143	105	-1
5184	35	17	1
5184	35	182	-1
7344	7793	9	1
7344	4368	9	-1
11124	5133	53	1
632	5133	53	-1
276	8180	26	1
276	8180	79	-1
10134	1018	349	1
10134	1264	349	-1
779	5475	31	1
8997	5475	31	-1
587	104	383	1
587	104	272	-1
10480	13576	105	1
10480	13038	105	-1
2517	2731	168	1
2731	2731	168	-1
5097	4077	67	1
5097	4077	63	-1
212	509	136	1
212	12185	136	-1
629	8826	184	1
1010	8826	184	-1
653	736	69	1
653	736	86	-1
922	3162	37	1
922	1452	37	-1
129	6787	2	1
2109	6787	2	-1
972	8863	11	1
972	8863	72	-1
1638	5165	501	1
1638	6912	501	-1
6213	2786	128	1
1428	2786	128	-1
6707	146	138	1
6707	146	228	-1
9331	1944	10	1
9331	1890	10	-1
13946	14568	444	1
13276	14568	444	-1
4927	902	136	1
4927	902	15	-1
1143	8036	13	1
1143	8181	13	-1
6532	10390	336	1
4577	10390	336	-1
5291	2894	156	1
5291	2894	436	-1
4962	10308	265	1
4962	3373	265	-1
6244	13334	119	1
14590	13334	119	-1
4203	1709	15	1
4203	1709	136	-1
64	4283	9	1
64	3144	9	-1
8261	5930	302	1
1921	5930	302	-1
3928	327	20	1
3928	327	48	-1
1240	630	37	1
1240	3950	37	-1
1086	7422	79	1
4624	7422	79	-1
9817	58	23	1
9817	58	317	-1
1950	1763	10	1
1950	1086	10	-1
2566	9784	837	1
9784	9784	837	-1
2004	4089	26	1
2004	4089	79	-1
10049	651	30	1
10049	10367	30	-1
8539	199	37	1
5450	199	37	-1
2691	635	48	1
2691	635	20	-1
4750	769	157	1
4750	4461	157	-1
11878	138	258	1
13567	138	258	-1
9157	58	48	1
9157	58	445	-1
1691	1771	3	1
1691	1488	3	-1
10194	8414	845	1
1277	8414	845	-1
6963	1280	228	1
6963	1280	272	-1
3629	3507	13	1
3629	4066	13	-1
1752	1181	46	1
567	1181	46	-1
4516	58	20	1
4516	58	48	-1
10545	1697	13	1
10545	5791	13	-1
10157	7795	414	1
14477	7795	414	-1
4685	789	419	1
4685	789	132	-1
58	12537	28	1
58	13777	28	-1
7823	13551	138	1
4431	13551	138	-1
846	211	63	1
846	211	269	-1
8091	4891	38	1
8091	5480	38	-1
4392	17	4	1
9	17	4	-1
877	3563	15	1
877	3563	136	-1
8425	3868	13	1
8425	2450	13	-1
9907	569	676	1
12200	569	676	-1
5597	375	103	1
5597	375	144	-1
3424	2411	77	1
3424	3121	77	-1
9293	12120	30	1
962	12120	30	-1
6060	5306	67	1
6060	5306	269	-1
94	2889	279	1
94	9525	279	-1
1381	2603	323	1
140	2603	323	-1
8104	635	306	1
8104	635	48	-1
104	2700	260	1
104	6331	260	-1
3030	651	30	1
338	651	30	-1
3131	1518	10	1
3131	1518	50	-1
4636	778	37	1
4636	423	37	-1
144	355	411	1
8882	355	411	-1
575	1020	221	1
575	1020	61	-1
854	1003	37	1
854	14692	37	-1
1699	9127	245	1
4592	9127	245	-1
212	2183	86	1
212	2183	156	-1
1495	3697	11	1
1495	8857	11	-1
1181	3856	31	1
6667	3856	31	-1
4274	6543	138	1
4274	6543	383	-1
2316	2623	13	1
2316	5494	13	-1
3547	9539	72	1
5188	9539	72	-1
6655	58	473	1
6655	58	23	-1
542	2305	79	1
542	6203	79	-1
7912	4	52	1
5066	4	52	-1
726	1785	20	1
726	1785	21	-1
332	3224	113	1
332	809	113	-1
8272	2028	119	1
6168	2028	119	-1
6543	1198	261	1
6543	1198	45	-1
2040	1787	3	1
2040	5192	3	-1
11205	1977	13	1
2852	1977	13	-1
7852	58	20	1
7852	58	48	-1
7566	10622	178	1
7566	13630	178	-1
983	8164	28	1
7086	8164	28	-1
9686	859	103	1
9686	859	144	-1
5715	58	84	1
5715	443	84	-1
9040	2637	132	1
3239	2637	132	-1
7546	801	213	1
7546	801	466	-1
506	3524	393	1
506	3807	393	-1
7417	626	22	1
9075	626	22	-1
4589	6060	86	1
4589	6060	69	-1
9265	3246	37	1
9265	1220	37	-1
10559	13753	61	1
2862	13753	61	-1
1395	8152	11	1
1395	8152	72	-1
9780	2689	30	1
9780	4153	30	-1
11335	4226	42	1
4878	4226	42	-1
1660	6708	261	1
1660	6708	45	-1
200	8826	169	1
200	5025	169	-1
2470	5203	191	1
13837	5203	191	-1
587	2482	383	1
587	2482	59	-1
3144	697	184	1
3144	9045	184	-1
4521	1563	278	1
278	1563	278	-1
6439	269	184	1
6439	269	169	-1
1547	7525	72	1
1547	11058	72	-1
10451	5498	705	1
5834	5498	705	-1
3276	2146	335	1
3276	2146	270	-1
2984	11964	28	1
2984	4899	28	-1
4182	8468	9	1
3659	8468	9	-1
4274	1556	138	1
4274	1556	151	-1
5849	7429	344	1
5849	2461	344	-1
3360	10	4	1
17	10	4	-1
9	6844	500	1
9	6844	665	-1
2745	211	67	1
2745	2392	67	-1
651	6567	32	1
3899	6567	32	-1
810	443	672	1
810	443	178	-1
562	7672	31	1
562	2761	31	-1
3116	10725	378	1
10829	10725	378	-1
6919	653	63	1
6919	653	67	-1
141	722	19	1
141	1380	19	-1
111	2637	124	1
3526	2637	124	-1
1602	2102	15	1
1602	2102	136	-1
8162	4614	153	1
8162	11133	153	-1
67	58	84	1
2587	58	84	-1
10779	58	20	1
10779	58	48	-1
8852	10786	313	1
8852	3526	313	-1
2028	5842	190	1
2239	5842	190	-1
1484	335	67	1
1484	335	63	-1
991	7951	40	1
991	3611	40	-1
4537	6797	61	1
128	6797	61	-1
1791	1602	136	1
1791	1602	15	-1
4210	567	46	1
4210	2293	46	-1
11137	725	37	1
12384	725	37	-1
3276	6546	393	1
3276	6546	135	-1
99	6515	32	1
99	5844	32	-1
101	2058	91	1
12404	2058	91	-1
4580	185	104	1
4580	185	15	-1
5738	2583	30	1
5738	107	30	-1
12244	9	171	1
9	9	171	-1
211	6320	86	1
211	6320	186	-1
7131	6106	40	1
7131	1247	40	-1
273	8158	72	1
4792	8158	72	-1
741	6832	15	1
741	6832	136	-1
9408	2308	119	1
9408	12006	119	-1
5135	12019	77	1
7131	12019	77	-1
2225	6420	247	1
2225	6420	270	-1
1043	14480	170	1
1043	192	170	-1
2830	13356	315	1
2454	13356	315	-1
10508	251	662	1
10508	251	89	-1
3150	667	30	1
3150	651	30	-1
752	6904	138	1
866	6904	138	-1
3750	419	37	1
3750	419	164	-1
1131	5284	3	1
1131	9572	3	-1
8996	2667	52	1
6710	2667	52	-1
2567	10648	759	1
2567	10648	747	-1
10852	3169	13	1
10852	298	13	-1
1474	5343	129	1
4827	5343	129	-1
4293	877	15	1
4293	877	136	-1
12760	12919	265	1
12760	8770	265	-1
3960	1089	210	1
4793	1089	210	-1
1198	959	151	1
1198	959	59	-1
8230	850	146	1
8230	11334	146	-1
1927	3779	32	1
10408	3779	32	-1
1381	1038	124	1
1381	1038	419	-1
392	1586	117	1
392	5254	117	-1
3613	3578	50	1
3090	3578	50	-1
5519	1043	20	1
5519	1043	48	-1
1785	10167	297	1
1785	8698	297	-1
4265	4374	128	1
8158	4374	128	-1
1094	2079	35	1
1094	2079	2	-1
7178	12111	21	1
7178	14203	21	-1
845	3578	10	1
2568	3578	10	-1
314	8396	124	1
314	8396	132	-1
541	11531	9	1
541	937	9	-1
4001	3476	105	1
7698	3476	105	-1
334	4703	15	1
334	4703	136	-1
6700	9806	7	1
6700	10559	7	-1
4503	3224	137	1
6376	3224	137	-1
5843	3341	20	1
5843	3341	44	-1
101	7297	91	1
101	6876	91	-1
5758	11747	140	1
2971	11747	140	-1
1729	4154	119	1
1729	4154	42	-1
3783	35	17	1
3783	2534	17	-1
8943	161	10	1
7799	161	10	-1
1583	569	118	1
1583	569	135	-1
2407	8025	114	1
2407	11322	114	-1
701	2289	79	1
6347	2289	79	-1
991	2790	202	1
991	2790	25	-1
4436	3907	13	1
4436	3566	13	-1
832	909	10	1
8074	909	10	-1
1043	1435	124	1
1043	1435	132	-1
5504	11850	77	1
5504	9855	77	-1
2984	4384	28	1
6009	4384	28	-1
1818	1240	301	1
1818	1240	649	-1
3294	6065	142	1
3294	9398	142	-1
2119	10251	27	1
1941	10251	27	-1
653	1212	15	1
653	1212	732	-1
988	1906	261	1
988	14064	261	-1
12221	9	138	1
8131	9	138	-1
988	11263	261	1
988	11263	260	-1
258	8850	106	1
258	4670	106	-1
3681	253	52	1
5066	253	52	-1
333	7017	15	1
333	7017	104	-1
2695	986	378	1
2695	3708	378	-1
5790	7690	9	1
7388	7690	9	-1
1657	6543	228	1
1657	6543	272	-1
1551	3149	3	1
1551	10852	3	-1
1302	1793	32	1
7078	1793	32	-1
10907	7824	336	1
10907	7824	847	-1
4599	3690	9	1
4599	10589	9	-1
8498	11760	105	1
6998	11760	105	-1
2705	11338	352	1
2705	11338	403	-1
177	7583	326	1
177	4166	326	-1
295	138	720	1
138	138	720	-1
958	4431	138	1
958	4431	151	-1
11488	11343	22	1
11488	4789	22	-1
10648	9784	837	1
9784	9784	837	-1
9662	1034	270	1
9662	1034	247	-1
34	225	46	1
34	613	46	-1
8451	207	52	1
13882	207	52	-1
3802	140	20	1
3802	140	48	-1
3492	682	37	1
3492	1763	37	-1
3821	10237	181	1
2645	10237	181	-1
29	176	247	1
29	176	270	-1
1763	5224	72	1
1763	8109	72	-1
3526	6546	393	1
4198	6546	393	-1
3563	333	136	1
3563	333	15	-1
3624	4169	393	1
3624	3807	393	-1
8128	3855	117	1
2672	3855	117	-1
375	187	74	1
375	187	113	-1
4059	4813	136	1
4059	3793	136	-1
1980	637	75	1
9453	637	75	-1
1790	334	809	1
1790	334	104	-1
338	6697	32	1
338	7145	32	-1
2672	193	58	1
9698	193	58	-1
4530	1280	151	1
4530	1280	204	-1
4988	414	52	1
4988	77	52	-1
10265	1609	202	1
13236	1609	202	-1
11448	706	23	1
11448	706	110	-1
403	5223	91	1
403	13805	91	-1
3815	7109	26	1
8539	7109	26	-1
31	10101	15	1
31	10101	136	-1
6043	6042	434	1
6043	6912	434	-1
3332	1399	44	1
6875	1399	44	-1
105	146	228	1
105	146	204	-1
6296	1474	24	1
6296	13527	24	-1
6575	11236	46	1
107	11236	46	-1
4294	211	809	1
4294	211	15	-1
7385	9955	40	1
7385	3752	40	-1
667	2575	32	1
13362	2575	32	-1
870	902	63	1
870	902	269	-1
8097	179	52	1
8097	10131	52	-1
3438	1195	61	1
7353	1195	61	-1
1273	988	138	1
1273	988	151	-1
838	2810	26	1
838	1483	26	-1
963	2048	37	1
349	2048	37	-1
7479	1043	48	1
7479	1043	44	-1
11146	2241	326	1
11146	13035	326	-1
5575	1788	30	1
3549	1788	30	-1
278	4526	124	1
278	4526	419	-1
8330	5775	52	1
8330	11736	52	-1
7284	3034	46	1
3577	3034	46	-1
3521	223	723	1
3521	223	525	-1
212	5037	156	1
212	2686	156	-1
223	10292	77	1
2240	10292	77	-1
4300	1642	203	1
4300	1642	128	-1
9341	2795	1345	1
9341	6321	1345	-1
7369	569	147	1
14597	569	147	-1
7882	959	383	1
7882	959	59	-1
5174	5346	22	1
5174	13221	22	-1
8870	657	20	1
12857	657	20	-1
3381	1626	124	1
3381	1626	132	-1
8268	1575	164	1
8268	682	164	-1
3082	8427	245	1
10717	8427	245	-1
53	4535	394	1
53	4535	333	-1
1782	58	445	1
1782	41	445	-1
3986	3317	53	1
11877	3317	53	-1
569	2965	14	1
569	2965	206	-1
1635	2107	49	1
1635	1792	49	-1
371	140	20	1
2915	140	20	-1
2654	1280	151	1
2654	1280	59	-1
10319	225	46	1
10319	11358	46	-1
8019	9731	53	1
13237	9731	53	-1
2539	335	136	1
2539	335	104	-1
9895	6308	253	1
9895	3272	253	-1
5892	4548	144	1
4997	4548	144	-1
1447	1077	10	1
1447	1077	50	-1
12628	1809	61	1
12628	1076	61	-1
4540	17	8	1
174	17	8	-1
58	2036	170	1
58	2036	28	-1
3151	10204	202	1
3151	12669	202	-1
1416	1278	230	1
1278	1278	230	-1
1119	2370	61	1
1119	2370	298	-1
9301	9	8	1
9301	866	8	-1
602	1104	30	1
14414	1104	30	-1
2111	334	15	1
2111	334	136	-1
4730	2253	203	1
4730	3690	203	-1
2253	4787	7	1
5998	4787	7	-1
1818	11902	162	1
1818	11902	286	-1
1761	8689	172	1
1761	3750	172	-1
273	8549	26	1
1374	8549	26	-1
4	113	35	1
4	113	2	-1
4189	2744	21	1
4189	13600	21	-1
1279	988	204	1
104	988	204	-1
8862	58	20	1
8862	58	48	-1
1900	3423	24	1
1900	11641	24	-1
1927	6994	32	1
5986	6994	32	-1
3242	789	419	1
3242	789	124	-1
5887	12119	129	1
5887	1900	129	-1
6343	12525	19	1
6371	12525	19	-1
2634	35	17	1
2634	35	550	-1
1674	4154	60	1
1674	2984	60	-1
3762	1216	61	1
2055	1216	61	-1
5681	58	48	1
5681	58	20	-1
3095	10106	61	1
3095	4755	61	-1
12970	7467	82	1
8735	7467	82	-1
4827	6882	486	1
4827	6882	571	-1
392	7033	363	1
392	3767	363	-1
1485	1536	38	1
109	1536	38	-1
50	1221	404	1
50	1221	144	-1
3250	871	30	1
3250	8780	30	-1
8268	230	30	1
2484	230	30	-1
58	9114	170	1
58	9114	28	-1
1367	2697	79	1
1367	3565	79	-1
3045	4350	38	1
5370	4350	38	-1
7882	951	272	1
7882	951	228	-1
15	667	30	1
15	99	30	-1
3467	10406	42	1
9179	10406	42	-1
4148	2637	132	1
4148	2637	124	-1
2846	9942	281	1
2846	11745	281	-1
3737	8908	94	1
1433	8908	94	-1
12027	657	62	1
12027	657	119	-1
507	444	14	1
507	2564	14	-1
8987	5045	10	1
992	5045	10	-1
313	2151	20	1
313	2151	445	-1
1786	9538	27	1
1786	1478	27	-1
4074	253	52	1
8666	253	52	-1
1381	1583	419	1
1381	1583	132	-1
3731	693	26	1
3731	4528	26	-1
230	11450	32	1
2155	11450	32	-1
7882	1280	383	1
7882	1280	59	-1
1347	2000	26	1
1347	1297	26	-1
5920	240	81	1
240	240	81	-1
335	4751	69	1
335	4751	156	-1
5235	8567	35	1
5235	7570	35	-1
12017	58	29	1
3839	58	29	-1
7710	3564	15	1
7710	3564	136	-1
4512	751	28	1
4512	14340	28	-1
2510	5566	22	1
10641	5566	22	-1
3335	815	15	1
3335	815	732	-1
8107	2492	138	1
8107	1912	138	-1
7645	9222	79	1
2703	9222	79	-1
11160	7566	70	1
11160	7566	683	-1
1121	259	79	1
1121	7557	79	-1
8127	199	10	1
120	199	10	-1
7902	104	59	1
7902	104	151	-1
3343	859	144	1
3343	11732	144	-1
4873	4854	271	1
4508	4854	271	-1
4274	146	151	1
4274	146	204	-1
161	7895	26	1
161	1646	26	-1
7040	7039	7	1
763	7039	7	-1
9085	1271	44	1
9085	1271	210	-1
572	8935	410	1
572	14614	410	-1
13198	8295	82	1
